,Date,compund,neg,neu,pos,Open,High,Low,Close,Volume
531,21-Feb-2013,-0.9955,0.221,0.696,0.083,220.0,220.75,218.1,219.29,282600
532,22-Feb-2013,-0.9934,0.24600000000000002,0.7090000000000001,0.045,218.72,230.25,218.5,230.23,687400
533,25-Feb-2013,-0.9493,0.14,0.7909999999999999,0.068,231.8,232.5,225.58,227.09,108300
534,26-Feb-2013,-0.9246,0.151,0.7759999999999999,0.073,228.0,228.0,221.5,224.27,242100
535,27-Feb-2013,-0.975,0.192,0.7809999999999999,0.026000000000000002,224.75,227.0,222.5,224.2,67900
536,28-Feb-2013,0.7783,0.057,0.85,0.094,224.9,235.41,223.5,231.78,1295600
537,01-Mar-2013,-0.8945,0.125,0.804,0.07200000000000001,236.0,239.3,229.55,230.7,118600
538,04-Mar-2013,-0.7369,0.139,0.7909999999999999,0.071,231.97,231.97,223.85,225.03,357900
539,05-Mar-2013,-0.8979,0.11599999999999999,0.82,0.064,225.0,226.7,214.05,216.89,1136200
540,06-Mar-2013,-0.91,0.115,0.8320000000000001,0.052000000000000005,217.9,221.4,217.61,218.64,625700
541,07-Mar-2013,-0.9799,0.142,0.8190000000000001,0.039,220.57,220.7,215.75,216.27,101400
542,08-Mar-2013,-0.9776,0.17,0.775,0.055999999999999994,216.0,218.0,214.28,216.22,315200
543,11-Mar-2013,-0.9590000000000001,0.136,0.8440000000000001,0.019,215.51,218.95,210.25,210.95,211700
544,12-Mar-2013,-0.9493,0.125,0.82,0.055,213.97,217.47,212.0,216.99,302300
545,13-Mar-2013,-0.9769,0.21100000000000002,0.6809999999999999,0.10800000000000001,215.05,217.0,213.8,214.19,62400
546,14-Mar-2013,0.2263,0.095,0.802,0.10300000000000001,191.99,197.95,191.99,194.95,87800
547,15-Mar-2013,0.0,0.0,0.0,0.0,195.4,196.0,188.25,191.56,455500
548,18-Mar-2013,0.0,0.0,0.0,0.0,190.01,190.5,182.2,183.0,826600
549,19-Mar-2013,0.0,0.0,0.0,0.0,184.4,189.35,184.0,188.84,754300
550,20-Mar-2013,-0.9876,0.18899999999999997,0.775,0.036000000000000004,189.5,191.46,187.01,190.43,123200
551,21-Mar-2013,-0.9485,0.146,0.784,0.071,190.5,192.5,187.0,188.58,302700
552,22-Mar-2013,-0.9617,0.14400000000000002,0.815,0.040999999999999995,189.06,192.9,188.5,192.57,200600
553,25-Mar-2013,0.5423,0.09,0.8109999999999999,0.1,192.5,193.5,190.9,191.75,34700
554,26-Mar-2013,-0.9505,0.13699999999999998,0.821,0.042,191.0,191.94,189.99,190.03,70600
555,27-Mar-2013,-0.4215,0.13,0.7390000000000001,0.131,190.25,193.5,190.0,191.23,165200
556,28-Mar-2013,-0.8793,0.10099999999999999,0.8340000000000001,0.065,191.97,192.5,190.9,190.99,21400
557,29-Mar-2013,-0.9041,0.168,0.718,0.113,191.0,191.49,188.25,189.29,122900
558,01-Apr-2013,-0.6249,0.11800000000000001,0.774,0.10800000000000001,189.95,190.89,189.0,189.64,86500
559,02-Apr-2013,-0.9393,0.095,0.878,0.027999999999999997,190.9,191.89,188.86,190.05,689500
560,03-Apr-2013,-0.9799,0.16899999999999998,0.7859999999999999,0.045,189.55,193.55,189.55,190.45,1183800
561,04-Apr-2013,-0.9638,0.131,0.815,0.053,191.05,195.5,190.0,194.28,513100
562,05-Apr-2013,-0.9057,0.12,0.8190000000000001,0.06,196.5,202.05,193.85,197.6,541900
563,08-Apr-2013,-0.8555,0.106,0.845,0.049,197.6,198.75,194.8,195.52,53600
564,09-Apr-2013,-0.8935,0.128,0.7859999999999999,0.085,197.85,198.2,196.0,197.58,99000
565,10-Apr-2013,-0.9840000000000001,0.16899999999999998,0.773,0.057999999999999996,198.0,200.87,197.2,200.13,457600
566,11-Apr-2013,-0.9692,0.17300000000000001,0.713,0.114,201.0,202.0,198.2,199.75,201200
567,12-Apr-2013,-0.2732,0.077,0.8390000000000001,0.084,199.01,201.8,197.01,199.32,177100
568,15-Apr-2013,-0.8176,0.11699999999999999,0.777,0.106,199.0,202.98,198.76,199.51,467000
569,16-Apr-2013,-0.9884,0.157,0.79,0.053,199.51,204.5,199.51,203.32,497200
570,17-Apr-2013,-0.9712,0.17300000000000001,0.7170000000000001,0.11,204.49,205.0,198.06,202.15,790400
571,18-Apr-2013,-0.9175,0.094,0.847,0.059000000000000004,201.89,205.25,201.0,204.77,275300
572,19-Apr-2013,-0.7464,0.081,0.8490000000000001,0.07,204.0,208.25,203.5,204.06,269500
573,22-Apr-2013,-0.8834,0.14,0.775,0.085,205.0,207.99,202.56,206.36,141000
574,23-Apr-2013,0.6486,0.078,0.794,0.128,206.0,206.4,202.15,203.13,89700
575,24-Apr-2013,-0.9623,0.132,0.8029999999999999,0.064,204.25,207.0,204.06,205.76,166400
576,25-Apr-2013,-0.9935,0.20800000000000002,0.7440000000000001,0.048,206.97,208.98,205.25,206.26,141800
577,26-Apr-2013,-0.9926,0.209,0.733,0.057999999999999996,207.8,209.5,206.55,207.93,135700
578,29-Apr-2013,-0.8859999999999999,0.142,0.7390000000000001,0.11900000000000001,207.9,209.48,207.0,208.22,106300
579,30-Apr-2013,-0.9869,0.19,0.736,0.07400000000000001,209.0,218.5,208.8,217.9,587500
580,02-May-2013,-0.9766,0.161,0.758,0.081,217.9,218.98,216.33,217.87,121100
581,03-May-2013,-0.9957,0.24100000000000002,0.685,0.073,217.99,220.88,217.0,218.01,907700
582,06-May-2013,-0.9752,0.166,0.7929999999999999,0.040999999999999995,218.0,219.69,216.0,216.72,182700
583,07-May-2013,-0.9753,0.172,0.772,0.055999999999999994,217.0,222.4,215.0,219.03,1031200
584,08-May-2013,-0.9912,0.212,0.7070000000000001,0.08199999999999999,219.0,228.35,219.0,226.25,1291800
585,09-May-2013,-0.9709,0.161,0.727,0.11199999999999999,226.25,237.56,226.25,237.56,416300
586,10-May-2013,-0.997,0.245,0.723,0.031,245.0,249.43,243.85,249.43,747000
587,13-May-2013,0.7096,0.057,0.863,0.08,256.0,261.9,250.0,261.9,818900
588,14-May-2013,-0.9622,0.151,0.765,0.084,268.0,274.99,268.0,274.99,293500
589,15-May-2013,-0.5719,0.129,0.7490000000000001,0.122,288.73,288.73,280.0,288.51,1663700
590,16-May-2013,0.0,0.122,0.742,0.136,293.0,299.49,274.09,275.73,1202700
591,17-May-2013,-0.9735,0.154,0.784,0.062,275.5,284.5,273.0,277.69,902400
592,20-May-2013,-0.9552,0.151,0.779,0.07,280.0,281.7,274.51,275.35,658800
593,21-May-2013,-0.9628,0.159,0.746,0.095,276.4,279.5,274.61,275.38,415000
594,22-May-2013,-0.1779,0.141,0.7170000000000001,0.142,276.5,281.87,275.5,276.71,571300
595,23-May-2013,-0.9726,0.19699999999999998,0.731,0.07200000000000001,278.5,278.5,269.0,269.64,767500
596,24-May-2013,-0.9922,0.19,0.767,0.043,270.0,271.99,265.0,266.38,300300
597,27-May-2013,-0.9633,0.174,0.736,0.09,267.99,267.99,255.5,256.83,526400
598,28-May-2013,-0.9953,0.312,0.62,0.068,256.2,269.67,256.0,269.67,1082200
599,29-May-2013,-0.9325,0.177,0.71,0.113,272.0,272.75,265.1,266.06,670900
600,30-May-2013,-0.9716,0.177,0.718,0.10400000000000001,266.5,266.5,260.1,261.33,1073900
601,31-May-2013,-0.9828,0.18899999999999997,0.731,0.08,261.5,266.87,261.5,264.63,523600
602,03-Jun-2013,-0.9001,0.124,0.785,0.091,265.0,270.51,265.0,269.09,403600
603,04-Jun-2013,-0.6553,0.115,0.79,0.094,268.9,282.5,268.9,281.02,1462300
604,05-Jun-2013,-0.8591,0.124,0.802,0.07400000000000001,279.9,290.99,277.01,287.44,2583600
605,06-Jun-2013,-0.6124,0.139,0.7440000000000001,0.11699999999999999,289.99,301.81,288.0,301.81,1670000
606,07-Jun-2013,-0.9826,0.217,0.713,0.069,307.5,316.9,306.01,316.31,2553700
607,10-Jun-2013,-0.9147,0.107,0.843,0.05,315.99,321.9,309.5,312.5,1201600
608,11-Jun-2013,-0.9246,0.141,0.777,0.08199999999999999,313.5,316.9,311.5,313.42,1478600
609,12-Jun-2013,-0.9928,0.205,0.748,0.047,313.99,315.5,310.15,310.92,488400
610,13-Jun-2013,-0.9939,0.252,0.687,0.061,313.0,323.0,312.25,316.87,906200
611,14-Jun-2013,-0.993,0.239,0.732,0.028999999999999998,319.0,319.0,307.21,308.38,636000
612,17-Jun-2013,-0.9247,0.134,0.797,0.069,310.99,312.48,302.25,303.07,484400
613,18-Jun-2013,-0.9833,0.215,0.6779999999999999,0.106,304.4,305.99,288.0,289.35,902700
614,19-Jun-2013,-0.9936,0.231,0.732,0.037000000000000005,293.5,295.5,284.6,289.73,2184700
615,20-Jun-2013,0.8374,0.08199999999999999,0.774,0.14400000000000002,290.01,294.25,282.58,284.83,1769500
616,21-Jun-2013,-0.9914,0.304,0.648,0.049,285.5,286.49,277.2,281.0,1508100
617,24-Jun-2013,-0.9818,0.252,0.7120000000000001,0.036000000000000004,281.0,282.9,266.95,266.95,1446700
618,25-Jun-2013,-0.9839,0.215,0.723,0.062,260.0,261.75,253.61,256.07,3136700
619,26-Jun-2013,-0.981,0.20800000000000002,0.735,0.057999999999999996,258.2,262.44,243.27,244.43,3389200
620,27-Jun-2013,0.5106,0.124,0.731,0.14400000000000002,245.79,252.9,244.0,248.59,1949600
621,28-Jun-2013,-0.8577,0.179,0.72,0.10099999999999999,250.5,251.5,239.0,242.59,1553300
622,01-Jul-2013,-0.9618,0.14800000000000002,0.812,0.04,243.7,254.71,240.5,253.96,1339000
623,02-Jul-2013,-0.9744,0.223,0.7170000000000001,0.061,256.0,264.48,250.0,253.52,2908700
624,03-Jul-2013,-0.9866,0.21600000000000003,0.7290000000000001,0.055,254.2,257.05,248.6,250.12,1294400
625,04-Jul-2013,-0.9169,0.13699999999999998,0.807,0.055999999999999994,250.25,254.0,248.01,249.75,1723100
626,05-Jul-2013,-0.9468,0.187,0.685,0.128,251.1,255.1,250.0,250.62,2071000
627,08-Jul-2013,-0.8893,0.107,0.856,0.037000000000000005,251.5,252.49,247.56,248.86,1100400
628,09-Jul-2013,-0.9233,0.17300000000000001,0.7340000000000001,0.09300000000000001,251.0,261.3,251.0,261.23,3010200
629,10-Jul-2013,-0.9545,0.198,0.716,0.086,261.23,269.7,259.5,262.74,3450400
630,11-Jul-2013,-0.7783,0.111,0.821,0.068,261.99,262.5,256.05,257.39,2018400
631,12-Jul-2013,-0.7088,0.087,0.858,0.054000000000000006,257.5,266.0,257.5,264.44,1658500
632,15-Jul-2013,-0.8709,0.13,0.831,0.039,266.0,274.0,266.0,267.76,1698900
633,16-Jul-2013,-0.9623,0.195,0.757,0.048,269.0,271.75,266.0,268.06,1145400
634,17-Jul-2013,-0.9823,0.192,0.746,0.062,268.98,275.2,265.51,270.25,3405800
635,18-Jul-2013,-0.8625,0.129,0.7909999999999999,0.08,272.49,272.89,268.0,270.2,971000
636,19-Jul-2013,-0.9779,0.177,0.759,0.064,271.35,277.0,271.2,273.57,1224700
637,22-Jul-2013,-0.9814,0.20600000000000002,0.76,0.034,274.0,280.9,273.75,276.75,1786200
638,23-Jul-2013,-0.4854,0.11699999999999999,0.79,0.09300000000000001,278.2,278.2,274.5,276.36,518500
639,24-Jul-2013,-0.9118,0.134,0.787,0.079,277.6,285.5,276.02,282.92,2023000
640,25-Jul-2013,-0.9118,0.165,0.718,0.11699999999999999,283.5,290.0,279.5,281.2,868200
641,26-Jul-2013,-0.9325,0.171,0.746,0.083,280.1,283.45,276.0,279.04,493500
642,29-Jul-2013,-0.9313,0.159,0.782,0.059000000000000004,280.0,280.5,272.85,273.41,203200
643,30-Jul-2013,-0.987,0.193,0.7829999999999999,0.024,273.2,276.5,271.99,273.7,345700
644,31-Jul-2013,0.1786,0.127,0.723,0.15,275.0,276.4,270.5,272.45,281200
645,01-Aug-2013,-0.9794,0.218,0.738,0.043,273.5,274.0,265.0,269.48,374300
646,05-Aug-2013,-0.8807,0.107,0.845,0.049,270.25,270.5,256.01,265.07,856200
647,06-Aug-2013,-0.9842,0.276,0.63,0.094,267.05,276.99,267.05,273.09,1709000
648,07-Aug-2013,-0.981,0.226,0.774,0.0,274.5,280.75,272.0,280.16,957500
649,12-Aug-2013,-0.9169,0.14,0.792,0.069,282.0,284.0,278.6,281.25,790000
650,13-Aug-2013,-0.9918,0.26,0.688,0.052000000000000005,281.25,287.0,279.75,285.84,954400
651,15-Aug-2013,-0.9738,0.217,0.726,0.057,285.84,293.8,283.0,292.07,1494700
652,16-Aug-2013,-0.7635,0.098,0.852,0.05,289.0,294.0,286.01,288.15,525200
653,19-Aug-2013,-0.9623,0.177,0.7659999999999999,0.057999999999999996,288.15,290.5,283.1,289.52,291800
654,20-Aug-2013,-0.9854,0.237,0.716,0.047,289.0,291.5,285.0,285.88,296100
655,21-Aug-2013,-0.9876,0.239,0.728,0.032,286.0,286.99,282.0,283.49,122400
656,22-Aug-2013,-0.9943,0.253,0.701,0.047,282.5,285.99,278.0,282.34,160500
657,23-Aug-2013,-0.9786,0.209,0.75,0.040999999999999995,284.01,289.0,280.1,282.16,440500
658,26-Aug-2013,-0.7527,0.182,0.7020000000000001,0.11599999999999999,284.0,287.0,277.0,279.37,186900
659,27-Aug-2013,-0.8934,0.14400000000000002,0.765,0.091,281.99,285.99,273.0,274.77,485400
660,28-Aug-2013,-0.9682,0.146,0.8270000000000001,0.027000000000000003,273.0,274.49,265.0,267.07,331100
661,29-Aug-2013,-0.9337,0.177,0.718,0.10400000000000001,267.5,271.95,263.15,269.64,235000
662,30-Aug-2013,-0.8834,0.12,0.835,0.045,269.9,271.0,256.16,259.07,607100
663,02-Sep-2013,-0.5023,0.091,0.843,0.066,254.9,255.45,248.01,249.08,328800
664,03-Sep-2013,-0.7351,0.086,0.848,0.066,246.1,255.0,246.1,249.83,58100
665,04-Sep-2013,-0.5574,0.14800000000000002,0.721,0.131,249.65,258.0,249.3,256.17,156100
666,05-Sep-2013,0.6908,0.07,0.8079999999999999,0.122,257.26,268.97,257.25,267.92,233300
667,06-Sep-2013,-0.9735,0.20600000000000002,0.7290000000000001,0.065,267.44,274.0,267.0,271.71,258000
668,09-Sep-2013,0.34,0.154,0.6609999999999999,0.185,274.96,274.96,271.25,271.96,85100
669,10-Sep-2013,0.5994,0.079,0.7979999999999999,0.12300000000000001,273.39,274.75,267.82,269.75,58300
670,11-Sep-2013,-0.0516,0.105,0.7909999999999999,0.10400000000000001,269.0,276.3,266.3,274.81,406500
671,12-Sep-2013,-0.9382,0.16,0.746,0.094,274.9,284.0,274.15,282.4,622700
672,13-Sep-2013,0.9517,0.0,0.863,0.13699999999999998,281.02,284.0,279.0,280.56,409000
673,16-Sep-2013,-0.9826,0.221,0.6829999999999999,0.09699999999999999,286.51,294.5,286.51,289.51,906600
674,17-Sep-2013,-0.8176,0.127,0.7929999999999999,0.08,290.04,293.7,287.0,289.89,786400
675,18-Sep-2013,-0.9931,0.312,0.654,0.034,289.0,295.5,288.9,294.48,812300
676,19-Sep-2013,-0.9913,0.289,0.6509999999999999,0.06,294.9,305.4,294.75,301.45,1136700
677,20-Sep-2013,-0.9325,0.17300000000000001,0.723,0.10400000000000001,302.95,306.5,298.5,303.61,758400
678,23-Sep-2013,-0.9538,0.203,0.725,0.07200000000000001,302.0,313.9,302.0,310.55,510400
679,24-Sep-2013,-0.9371,0.187,0.696,0.11699999999999999,312.9,314.85,295.03,297.12,978200
680,25-Sep-2013,-0.9359999999999999,0.147,0.838,0.015,298.9,300.45,289.1,295.75,309100
681,26-Sep-2013,-0.9812,0.258,0.6579999999999999,0.084,296.49,296.95,284.05,290.63,380700
682,27-Sep-2013,-0.982,0.27699999999999997,0.6759999999999999,0.047,291.0,293.8,276.1,276.89,635200
683,30-Sep-2013,-0.8934,0.16899999999999998,0.711,0.12,263.05,265.5,263.05,263.05,850100
684,01-Oct-2013,-0.9712,0.21600000000000003,0.6759999999999999,0.107,258.1,262.0,250.26,253.83,1811500
685,02-Oct-2013,-0.9904,0.254,0.7120000000000001,0.034,254.0,259.24,252.0,255.18,909300
686,03-Oct-2013,-0.9666,0.183,0.769,0.048,254.0,258.0,250.9,253.08,643600
687,04-Oct-2013,-0.941,0.198,0.745,0.055999999999999994,253.0,256.49,250.1,251.74,321100
688,07-Oct-2013,-0.9506,0.215,0.7240000000000001,0.061,252.0,254.32,250.01,250.47,165600
689,08-Oct-2013,-0.7783,0.11900000000000001,0.8170000000000001,0.064,250.13,259.2,250.13,257.66,918400
690,09-Oct-2013,0.2732,0.092,0.795,0.113,257.5,258.85,250.5,251.76,588500
691,10-Oct-2013,-0.9803,0.18600000000000003,0.759,0.055,252.0,253.5,250.3,251.79,330900
692,11-Oct-2013,-0.9643,0.309,0.579,0.11199999999999999,252.9,256.4,250.0,251.07,394400
693,14-Oct-2013,-0.9217,0.14400000000000002,0.7909999999999999,0.065,251.49,251.49,245.0,246.34,207600
694,21-Oct-2013,-0.9769,0.18899999999999997,0.759,0.051,250.05,253.5,249.5,250.28,290200
695,22-Oct-2013,-0.9921,0.337,0.6629999999999999,0.0,250.99,260.94,250.3,259.14,566100
696,23-Oct-2013,-0.9231,0.153,0.794,0.053,259.14,264.9,258.05,259.45,262600
697,24-Oct-2013,-0.9001,0.136,0.8079999999999999,0.055999999999999994,259.85,266.0,258.06,262.02,453200
698,25-Oct-2013,-0.961,0.207,0.713,0.081,261.26,270.42,261.26,269.65,618300
699,28-Oct-2013,-0.7351,0.105,0.8240000000000001,0.071,271.5,278.5,269.5,270.92,240800
700,29-Oct-2013,-0.8779,0.166,0.738,0.096,271.0,271.9,267.7,269.3,90900
701,30-Oct-2013,-0.987,0.23199999999999998,0.6890000000000001,0.079,270.2,274.83,269.0,271.1,494600
702,31-Oct-2013,-0.8676,0.16,0.733,0.107,270.0,283.99,268.5,281.31,1224900
703,01-Nov-2013,-0.9702,0.18600000000000003,0.736,0.078,280.99,285.8,275.0,277.06,810700
704,04-Nov-2013,-0.9381,0.195,0.6779999999999999,0.127,272.4,277.0,265.1,275.18,668600
705,05-Nov-2013,-0.986,0.26,0.631,0.10800000000000001,275.45,282.0,275.45,280.22,455600
706,06-Nov-2013,-0.9631,0.215,0.654,0.131,281.9,284.9,281.05,282.26,588100
707,07-Nov-2013,-0.8885,0.161,0.7559999999999999,0.083,282.98,293.4,281.5,291.96,818400
708,08-Nov-2013,-0.9674,0.151,0.809,0.04,292.5,295.0,288.0,293.15,682300
709,11-Nov-2013,-0.8519,0.16399999999999998,0.716,0.121,293.8,294.0,285.11,287.44,827800
710,12-Nov-2013,-0.9732,0.233,0.657,0.109,288.06,291.7,286.0,287.92,805100
711,13-Nov-2013,-0.5719,0.09300000000000001,0.833,0.07400000000000001,288.5,293.49,288.45,291.63,1232200
712,18-Nov-2013,-0.9781,0.309,0.613,0.078,291.0,293.5,288.0,290.04,660500
713,19-Nov-2013,-0.9840000000000001,0.263,0.684,0.053,290.6,293.48,290.2,290.6,383800
714,20-Nov-2013,-0.9783,0.299,0.615,0.086,291.8,293.9,288.0,288.64,505400
715,21-Nov-2013,-0.9854,0.301,0.67,0.028999999999999998,289.25,289.6,284.3,285.17,238500
716,22-Nov-2013,-0.9567,0.213,0.672,0.114,285.25,285.45,281.0,283.61,281200
717,25-Nov-2013,-0.9274,0.165,0.792,0.043,284.0,286.24,283.3,284.13,257700
718,26-Nov-2013,-0.9413,0.18,0.779,0.040999999999999995,283.25,283.95,277.0,278.92,1206500
719,27-Nov-2013,-0.9201,0.20199999999999999,0.6920000000000001,0.106,278.7,282.5,277.0,279.44,527900
720,28-Nov-2013,0.5859,0.057999999999999996,0.8170000000000001,0.125,280.44,291.4,280.44,289.51,1234200
721,29-Nov-2013,-0.9118,0.185,0.723,0.092,289.0,291.49,287.51,290.27,566400
722,02-Dec-2013,-0.9682,0.174,0.826,0.0,290.45,293.0,288.8,291.09,388600
723,03-Dec-2013,-0.9485,0.18600000000000003,0.79,0.024,291.89,293.49,290.4,292.19,189900
724,04-Dec-2013,-0.9274,0.21600000000000003,0.6609999999999999,0.12300000000000001,292.25,293.4,284.01,288.48,880400
725,05-Dec-2013,-0.986,0.23800000000000002,0.711,0.051,285.01,288.9,284.0,286.62,396800
726,06-Dec-2013,-0.5538,0.141,0.758,0.1,285.5,292.0,285.0,289.67,518800
727,09-Dec-2013,-0.8934,0.121,0.836,0.043,290.0,292.5,287.5,288.7,680900
728,10-Dec-2013,-0.8918,0.14,0.81,0.049,289.25,289.69,286.0,286.67,405300
729,11-Dec-2013,-0.9616,0.27699999999999997,0.62,0.10300000000000001,287.4,290.25,286.5,287.61,401100
730,12-Dec-2013,-0.9352,0.198,0.716,0.087,288.0,292.0,285.56,287.58,495100
731,13-Dec-2013,-0.9468,0.21,0.6679999999999999,0.122,287.9,289.15,286.5,287.49,223800
732,16-Dec-2013,-0.9758,0.192,0.8079999999999999,0.0,287.12,288.6,284.25,285.64,329900
733,17-Dec-2013,-0.8622,0.153,0.7390000000000001,0.107,286.55,287.64,282.55,283.77,569500
734,18-Dec-2013,-0.9732,0.19899999999999998,0.8009999999999999,0.0,283.89,286.9,282.1,285.87,348700
735,19-Dec-2013,-0.9747,0.24,0.738,0.022000000000000002,286.0,289.4,283.0,285.44,1783100
736,20-Dec-2013,-0.9544,0.171,0.743,0.086,286.35,299.71,284.01,299.54,3518000
737,23-Dec-2013,-0.8807,0.126,0.812,0.061,302.0,303.25,284.57,285.49,3598300
738,24-Dec-2013,-0.98,0.214,0.7440000000000001,0.042,284.02,285.9,276.15,282.76,1128500
739,26-Dec-2013,-0.9843,0.262,0.691,0.047,283.38,285.5,281.11,282.89,397500
740,27-Dec-2013,-0.8807,0.142,0.7759999999999999,0.08199999999999999,283.31,283.99,279.5,280.74,405000
741,30-Dec-2013,-0.9648,0.217,0.758,0.026000000000000002,281.95,283.9,281.75,283.22,264600
742,31-Dec-2013,-0.9552,0.147,0.8240000000000001,0.028999999999999998,284.0,284.0,280.05,281.17,301000
743,01-Jan-2014,-0.9211,0.22,0.6859999999999999,0.094,281.39,287.5,281.39,285.26,601600
744,02-Jan-2014,-0.3182,0.149,0.695,0.156,286.02,294.2,286.02,293.49,1304700
745,03-Jan-2014,-0.1027,0.081,0.841,0.078,293.5,299.25,291.0,292.87,653800
746,06-Jan-2014,-0.9686,0.188,0.764,0.048,293.7,295.75,291.0,291.79,427100
747,07-Jan-2014,-0.8955,0.185,0.713,0.102,292.0,293.39,289.81,290.4,439600
748,08-Jan-2014,-0.8839,0.149,0.762,0.08900000000000001,290.99,295.4,290.15,290.68,742700
749,09-Jan-2014,-0.7096,0.114,0.8109999999999999,0.075,290.66,293.85,285.75,287.92,518200
750,10-Jan-2014,-0.9729,0.18899999999999997,0.7559999999999999,0.055999999999999994,287.81,292.0,285.1,290.2,757100
751,13-Jan-2014,-0.1779,0.113,0.782,0.105,290.5,293.5,289.5,290.67,437800
752,15-Jan-2014,-0.8859999999999999,0.171,0.737,0.092,291.39,294.89,291.39,292.5,816800
753,16-Jan-2014,-0.9468,0.175,0.802,0.022000000000000002,292.05,294.26,290.15,291.42,945000
754,17-Jan-2014,-0.7783,0.10300000000000001,0.836,0.061,293.0,296.0,291.0,294.6,1383000
755,20-Jan-2014,-0.9468,0.2,0.7440000000000001,0.055999999999999994,295.5,298.0,293.3,294.8,655400
756,21-Jan-2014,-0.9937,0.303,0.677,0.021,295.6,296.49,293.15,294.9,191800
757,22-Jan-2014,-0.9875,0.27399999999999997,0.655,0.07,294.0,294.5,286.0,289.27,1673800
758,23-Jan-2014,-0.9216,0.18100000000000002,0.721,0.098,288.99,291.1,286.5,288.22,462400
759,24-Jan-2014,-0.9783,0.265,0.682,0.053,287.99,288.02,285.75,286.31,121000
760,27-Jan-2014,0.34,0.125,0.7290000000000001,0.146,286.0,286.89,282.5,283.88,243700
761,28-Jan-2014,-0.9652,0.25,0.6759999999999999,0.07400000000000001,284.0,285.75,282.51,282.89,166700
762,29-Jan-2014,-0.5943,0.17600000000000002,0.6609999999999999,0.163,284.2,284.2,281.0,282.01,313800
763,30-Jan-2014,-0.9753,0.257,0.675,0.068,282.0,282.89,281.0,281.69,122500
764,31-Jan-2014,-0.9881,0.34700000000000003,0.5920000000000001,0.061,282.78,285.0,282.0,283.81,683100
765,03-Feb-2014,-0.6486,0.159,0.72,0.121,284.01,289.0,283.91,285.69,882300
766,04-Feb-2014,-0.9538,0.183,0.759,0.059000000000000004,285.5,285.5,282.88,283.3,411000
767,06-Feb-2014,-0.128,0.073,0.8490000000000001,0.078,283.9,285.75,282.0,283.21,548800
768,07-Feb-2014,-0.7094,0.142,0.745,0.114,283.9,285.25,282.3,283.04,311500
769,10-Feb-2014,-0.8859999999999999,0.171,0.794,0.035,282.51,283.48,275.99,278.81,177600
770,11-Feb-2014,-0.9792,0.249,0.7290000000000001,0.022000000000000002,280.0,283.38,273.75,275.52,722300
771,12-Feb-2014,-0.9802,0.24100000000000002,0.706,0.053,278.0,282.97,278.0,281.38,746500
772,13-Feb-2014,-0.8519,0.16399999999999998,0.737,0.1,281.5,284.0,276.1,277.66,560900
773,14-Feb-2014,-0.8909999999999999,0.114,0.866,0.02,277.99,279.5,275.5,277.98,207600
774,17-Feb-2014,-0.982,0.235,0.7290000000000001,0.036000000000000004,277.0,278.99,273.5,274.74,181800
775,18-Feb-2014,-0.9796,0.256,0.643,0.1,275.7,276.49,272.5,275.31,138100
776,19-Feb-2014,-0.9349,0.14800000000000002,0.812,0.04,275.1,277.0,273.06,273.9,81200
777,20-Feb-2014,-0.9940000000000001,0.31,0.69,0.0,274.0,274.99,271.25,272.45,89300
778,21-Feb-2014,0.4201,0.079,0.831,0.09,273.0,274.99,268.6,269.93,239000
779,24-Feb-2014,-0.8834,0.13,0.774,0.096,271.0,273.7,270.0,270.54,216900
780,25-Feb-2014,-0.9259999999999999,0.149,0.79,0.061,270.19,271.25,266.0,266.77,72700
781,26-Feb-2014,-0.9623,0.20800000000000002,0.741,0.051,266.99,267.34,262.0,262.65,241400
782,27-Feb-2014,-0.8867,0.12300000000000001,0.8079999999999999,0.069,263.0,263.7,260.65,262.38,168800
783,28-Feb-2014,-0.9719,0.247,0.6609999999999999,0.09300000000000001,263.0,271.0,261.25,268.9,643100
784,03-Mar-2014,-0.9865,0.249,0.693,0.057999999999999996,269.99,272.75,267.02,268.43,245900
785,04-Mar-2014,-0.8656,0.155,0.745,0.1,268.0,272.05,267.5,271.11,306700
786,05-Mar-2014,-0.9771,0.239,0.7170000000000001,0.044000000000000004,272.0,277.1,270.09,274.83,344800
787,06-Mar-2014,-0.9694,0.191,0.794,0.015,276.82,282.0,276.0,278.42,874400
788,07-Mar-2014,-0.9806,0.18899999999999997,0.752,0.059000000000000004,279.0,282.0,277.0,278.16,678000
789,10-Mar-2014,-0.9101,0.16399999999999998,0.75,0.086,279.39,282.0,278.15,280.19,540900
790,11-Mar-2014,-0.975,0.17300000000000001,0.768,0.059000000000000004,281.4,284.0,281.4,283.54,561500
791,12-Mar-2014,-0.9712,0.20800000000000002,0.6920000000000001,0.1,284.1,285.04,282.3,282.88,220900
792,13-Mar-2014,-0.0258,0.08900000000000001,0.823,0.08800000000000001,283.0,283.2,281.02,282.43,305400
793,14-Mar-2014,-0.9442,0.253,0.623,0.125,283.0,283.0,279.0,280.71,414500
794,17-Mar-2014,-0.9758,0.225,0.7240000000000001,0.051,252.71,262.8,252.71,260.87,682400
795,18-Mar-2014,-0.9274,0.16399999999999998,0.7390000000000001,0.09699999999999999,262.0,262.7,257.0,257.57,435900
796,19-Mar-2014,0.7759,0.109,0.742,0.14800000000000002,257.57,257.65,253.5,254.71,423800
